x,y,f_x,f_y
6.3195530930534005,2.945186593569815,-1615.062137867933,0.31597765465267
1.4600443862201815,2.948447539578747,-50.51752873137198,0.07300221931100907
0.2605247446261413,2.9495340468287568,-53.89807026493946,0.013026237231307065
-1.3892545627799904,2.9488780047528795,-68.88731442399698,-0.06946272813899952
-2.4077566902565315,2.946349713188442,-14.02566626037495,-0.12038783451282659
-2.5346126587439413,2.9432295489114524,-1.003416888073927,-0.12673063293719708
-2.542840495872692,2.94005390253678,-0.04386974304866342,-0.1271420247936346
-2.542833043608055,2.936875210360687,0.018889416095442257,-0.12714165218040274
-2.542288968465535,2.9336969996740256,0.022990389871919703,-0.12711444842327677
-2.5417095910014758,2.9305194999394746,0.023251967158302023,-0.1270854795500738
-2.541127952722324,2.927342726536202,0.02328638508592995,-0.1270563976361162
-2.540545870471572,2.9241666805101842,0.023292210578693684,-0.1270272935235786
-2.539963583241115,2.920991362182144,0.023295565005350127,-0.12699817916205577
-2.5393811342735417,2.917816771794236,0.023301184116464313,-0.1269690567136771
-2.5387985151531214,2.9146429095689723,0.02330816771072719,-0.12693992575765609
-2.5382157166497383,2.91146977573001,0.023315528904337413,-0.1269107858324869
-2.5376327353031893,2.90829737050427,0.02332291064613301,-0.12688163676515948
-2.537049570465071,2.9051256941203025,0.023330262400529378,-0.12685247852325354
-2.5364662221209704,2.901954746807213,0.023337602667465873,-0.12682331110604853
-2.535882690219944,2.898784528794333,0.023344945973216014,-0.1267941345109972
-2.5352989746191543,2.89561504031119,0.023352296871994582,-0.12676494873095773
-2.534715075137313,2.8924462815875285,0.02335965577096033,-0.12673575375686566
-2.534130991585971,2.8892782528533196,0.023367022334390697,-0.12670654957929856
-2.5335467237776803,2.8861109543387684,0.023374396370412498,-0.12667733618888402
-2.5329622715263818,2.8829443862739335,0.023381777879993848,-0.12664811357631908
-2.532377634681193,2.879778548829432,0.023389171900429773,-0.12661888173405964
-2.5317928129879697,2.876613442267042,0.023396570504017333,-0.12658964064939848
-2.531207806237389,2.8734490668493415,0.023403970649313877,-0.12656039031186947
-2.530622614311,2.870285422812764,0.02341137968418394,-0.12653113071555
-2.5300372370287776,2.8671225104196556,0.023418797810172975,-0.12650186185143888
-2.529451674188641,2.863960329893463,0.023426223663429724,-0.12647258370943204
-2.528865925599284,2.860798881446733,0.02343365730390623,-0.1264432962799642
-2.5282799910706175,2.8576381653052634,0.023441098698144813,-0.1264139995535309
-2.527693870412101,2.8544781816994305,0.02344854771281213,-0.12638469352060505
-2.5271075634342677,2.851318930860909,0.023456004344648562,-0.12635537817171338
-2.5265210699836067,2.8481604129619096,0.0234634736908923,-0.12632605349918033
-2.525934389801835,2.8450026282667014,0.023470947765016348,-0.12629671949009177
-2.5253475226759763,2.841845577040454,0.023478423491489764,-0.12626737613379882
-2.524760468484453,2.838689259522017,0.02348590819116758,-0.12623802342422266
-2.5241732270435184,2.8355336759764387,0.023493402006051767,-0.12620866135217593
-2.5235857981494574,2.832378826629455,0.023500903759199332,-0.12617928990747287
-2.5229981816074702,2.8292247116957876,0.023508413494068847,-0.12614990908037352
-2.5224103772232453,2.8260713314035457,0.023515931080000385,-0.12612051886116227
-2.5218223848030856,2.8229186859854623,0.023523456401060017,-0.1260911192401543
-2.521234204154339,2.8197667756755864,0.02353098946788812,-0.12606171020771695
-2.5206458351208005,2.8166156006478946,0.02353853543596962,-0.12603229175604003
