x,y,f_x,f_y
6.3195530930534005,2.945186593569815,-1615.062137867933,0.31597765465267
-2.4077566890767987,2.946349713189831,-14.025666373593175,-0.12038783445383994
-2.5422889684658143,2.9336969996758135,0.022990389866706096,-0.12711444842329073
-2.539963596937307,2.920991362257204,0.02329705677666105,-0.12699817984686534
-2.5376327287468574,2.9082973728251846,0.02332215095401935,-0.12688163643734288
-2.5352989735981466,2.8956150458831416,0.023352074597653427,-0.12676494867990734
-2.532962272936977,2.8829443953734497,0.023381748682451686,-0.12664811364684886
-2.5306226157086877,2.8702854366095067,0.023411254812835125,-0.1265311307854344
-2.5282799932696824,2.857638183708443,0.023440967790486766,-0.12641399966348413
-2.5259343926799613,2.8450026514295184,0.02347079421489262,-0.12629671963399808
-2.523585802062217,2.8323788546602775,0.02350076325457806,-0.12617929010311085
-2.5212342109896912,2.8197668058682743,0.023531117902093612,-0.12606171054948456
-2.5188796011240426,2.8071665275992177,0.023561062520514042,-0.12594398005620214
-2.516521968018278,2.7945780231101076,0.023591685018731212,-0.1258260984009139
-2.5141612912967206,2.7820013127804617,0.0236220386799868,-0.12570806456483605
-2.5117975613118557,2.7694364136701806,0.02365240041007688,-0.1255898780655928
-2.5094307697204,2.756883341287481,0.023683224216091148,-0.12547153848602
-2.5070609012425384,2.7443421107904924,0.02371424451184545,-0.12535304506212694
-2.504687939975546,2.731812737435019,0.02374514129820149,-0.1252343969987773
-2.5023118748814723,2.7192952366385703,0.02377611709942329,-0.12511559374407363
-2.4999326951317817,2.7067896239368423,0.02380740326213271,-0.12499663475658909
-2.497550386221722,2.6942959149467853,0.023838853400439675,-0.12487751931108611
-2.495164933367563,2.6818141253534384,0.023870303101993784,-0.12475824666837816
-2.4927763243153436,2.669344270906779,0.023901863214250696,-0.12463881621576718
-2.4903845468480816,2.656886367420837,0.023933657495218696,-0.12451922734240409
-2.4879895863477954,2.6444404307755,0.023965569462687242,-0.12439947931738977
-2.4855914292149697,2.6320064769189613,0.023997599336693654,-0.12427957146074849
-2.483190061952647,2.619584521867718,0.024029768186553113,-0.12415950309763235
-2.4807854707760852,2.6071745817069076,0.024062077560156325,-0.12403927353880427
-2.478377641768063,2.5947766725908874,0.024094525785907095,-0.12391888208840317
-2.4759665609377253,2.5823908107437368,0.024127114156113905,-0.12379832804688627
-2.473552214192857,2.570017012459755,0.024159844164248767,-0.12367761070964285
-2.4711345873314055,2.557655294103981,0.024192716746878062,-0.12355672936657028
-2.4687136660462325,2.5453056721127227,0.024225732886176132,-0.12343568330231164
-2.466289435924788,2.532968162994086,0.024258893688946515,-0.1233144717962394
-2.46386188244211,2.5206427833315406,0.024292199729085695,-0.12319309412210551
-2.461430990982367,2.5083295497693023,0.024325653651136037,-0.12307154954911835
-2.4589967468053953,2.4960284790315947,0.024359256513903915,-0.12294983734026976
-2.456559135027677,2.483739587915876,0.0243930061565667,-0.12282795675138386
-2.454118140688427,2.471462893307857,0.02442690370631162,-0.12270590703442136
-2.4516737487836826,2.4591984121601738,0.024460957511172055,-0.12258368743918413
-2.449225944083165,2.4469461615063755,0.024495164600164543,-0.12246129720415827
-2.446774711226619,2.4347061584417924,0.024529520943117333,-0.12233873556133096
-2.4443200348370566,2.422478420151829,0.0245640323055607,-0.12221600174185283
-2.441861899388088,2.4102629638898083,0.024598701541105328,-0.1220930949694044
-2.43940028919745,2.3980598069870687,0.02463352792582363,-0.1219700144598725
-2.4369351884795245,2.3858689668552935,0.024668512483545513,-0.12184675942397623
-2.4344665813313244,2.373690460986486,0.024703656727416146,-0.12172332906656623
-2.4319944517183725,2.3615243069562144,0.024738961345445176,-0.12159972258591863
-2.4295187835013383,2.349370522407156,0.02477442929714968,-0.12147593917506692
-2.4270395603981263,2.3372291250703165,0.024810061804574346,-0.12135197801990633
-2.4245567659631457,2.3251001327575613,0.02484585664844552,-0.1212278382981573
